,file_name,class_augment,class,augment
99218,7320_0_0.jpg,0_T,0,T
40058,300577_2_0.jpg,0_T,0,T
42992,314734_3_0.jpg,0_T,0,T
43160,31566_0_0.jpg,0_T,0,T
84640,523473_1_0.jpg,0_T,0,T
50949,353968_3_0.jpg,0_T,0,T
89543,548965_1_0.jpg,0_T,0,T
53696,367337_0_0.jpg,0_T,0,T
59491,396084_1_0.jpg,0_T,0,T
19601,197951_0_2.jpg,1_F,1,F
6208,130147_3_0.jpg,0_T,0,T
8414,140865_3_0.jpg,0_T,0,T
79616,497334_0_0.jpg,0_T,0,T
87835,540027_0_0.jpg,1_T,1,T
92694,564459_0_0.jpg,1_T,1,T
29401,246589_4_0.jpg,0_T,0,T
41750,308919_0_0.jpg,0_T,0,T
101944,86668_3_0.jpg,1_T,1,T
12413,161079_1_2.jpg,1_F,1,F
82855,514544_0_0.jpg,0_T,0,T
66728,432886_0_0.jpg,0_T,0,T
71419,4571_0_0.jpg,0_T,0,T
104447,99658_0_0.jpg,1_T,1,T
20400,201722_1_0.jpg,0_T,0,T
88204,541949_3_2.jpg,1_F,1,F
51798,358265_1_0.jpg,0_T,0,T
28263,240709_1_0.jpg,0_T,0,T
87322,537316_0_2.jpg,1_F,1,F
9525,146705_1_0.jpg,0_T,0,T
29159,245411_1_0.jpg,0_T,0,T
62747,412767_6_0.jpg,0_T,0,T
53151,364803_2_0.jpg,0_T,0,T
82336,511777_2_0.jpg,0_T,0,T
28157,24002_2_0.jpg,0_T,0,T
94387,572897_0_0.jpg,0_T,0,T
4887,124141_0_0.jpg,0_T,0,T
20410,201768_1_0.jpg,0_T,0,T
34059,270596_0_0.jpg,0_T,0,T
74179,470714_4_0.jpg,1_T,1,T
46082,329878_0_0.jpg,0_T,0,T
76263,48066_0_1.jpg,1_F,1,F
1656,107900_0_1.jpg,1_F,1,F
79102,494954_1_0.jpg,0_T,0,T
7477,136701_0_0.jpg,0_T,0,T
7881,138547_2_2.jpg,1_F,1,F
16045,180389_0_0.jpg,0_T,0,T
102774,91465_2_0.jpg,0_T,0,T
94858,575284_1_2.jpg,1_F,1,F
15675,178533_1_0.jpg,1_T,1,T
94361,572790_1_0.jpg,0_T,0,T
37819,28981_2_0.jpg,0_T,0,T
69222,446354_0_0.jpg,0_T,0,T
58821,392480_1_0.jpg,0_T,0,T
65493,426585_3_0.jpg,0_T,0,T
61972,40874_3_1.jpg,1_F,1,F
22967,213754_0_0.jpg,0_T,0,T
10824,152976_0_0.jpg,0_T,0,T
48688,342999_0_0.jpg,0_T,0,T
51853,358599_0_0.jpg,0_T,0,T
101490,84386_1_0.jpg,0_T,0,T
43642,318184_0_0.jpg,0_T,0,T
89999,55126_0_0.jpg,0_T,0,T
101973,86800_0_1.jpg,1_F,1,F
59150,39446_0_0.jpg,0_T,0,T
57989,388510_2_0.jpg,0_T,0,T
79705,497847_0_2.jpg,1_F,1,F
79809,498535_2_0.jpg,1_T,1,T
48709,343062_1_0.jpg,1_T,1,T
42723,313567_0_0.jpg,0_T,0,T
64787,423201_2_0.jpg,0_T,0,T
7058,134596_1_1.jpg,1_F,1,F
47591,336961_1_0.jpg,1_T,1,T
21172,20540_1_1.jpg,1_F,1,F
374,102096_0_0.jpg,0_T,0,T
26025,229357_0_2.jpg,1_F,1,F
85077,525807_0_0.jpg,0_T,0,T
23240,215244_1_0.jpg,0_T,0,T
80494,502288_1_2.jpg,1_F,1,F
43694,31838_0_0.jpg,0_T,0,T
1520,107257_0_0.jpg,0_T,0,T
74165,47066_0_0.jpg,0_T,0,T
74508,47221_1_1.jpg,1_F,1,F
16692,183766_2_0.jpg,0_T,0,T
20995,204549_1_2.jpg,1_F,1,F
72769,463771_0_1.jpg,1_F,1,F
60361,400361_0_0.jpg,0_T,0,T
51841,358558_0_1.jpg,1_F,1,F
87292,537157_5_0.jpg,0_T,0,T
18490,19250_4_0.jpg,0_T,0,T
56265,379820_4_0.jpg,1_T,1,T
37803,28974_1_0.jpg,0_T,0,T
75263,475990_3_0.jpg,0_T,0,T
97109,63114_0_2.jpg,1_F,1,F
5249,125774_1_0.jpg,0_T,0,T
16245,181296_0_0.jpg,0_T,0,T
104,100516_0_0.jpg,1_T,1,T
22529,211546_0_0.jpg,0_T,0,T
42895,314246_2_0.jpg,1_T,1,T
87783,539738_0_1.jpg,1_F,1,F
63298,41570_1_0.jpg,1_T,1,T
89701,549639_3_0.jpg,0_T,0,T
97556,65189_0_0.jpg,1_T,1,T
34104,270810_0_0.jpg,0_T,0,T
17398,186799_1_0.jpg,1_T,1,T
56784,38257_0_0.jpg,0_T,0,T
17562,187518_0_0.jpg,0_T,0,T
96978,62446_2_0.jpg,0_T,0,T
42198,311273_2_0.jpg,1_T,1,T
99141,72811_1_0.jpg,0_T,0,T
49519,347111_0_0.jpg,0_T,0,T
60686,401982_1_0.jpg,1_T,1,T
99517,74555_0_0.jpg,0_T,0,T
82593,513221_2_0.jpg,0_T,0,T
96465,59736_1_0.jpg,0_T,0,T
8647,142352_1_0.jpg,1_T,1,T
60684,401977_2_0.jpg,0_T,0,T
48342,341060_1_0.jpg,0_T,0,T
96235,58431_0_0.jpg,0_T,0,T
65852,428254_0_1.jpg,1_F,1,F
102955,92301_0_1.jpg,1_F,1,F
24747,222858_0_0.jpg,0_T,0,T
34016,27037_1_0.jpg,1_T,1,T
71515,457636_3_0.jpg,1_T,1,T
57101,384058_1_1.jpg,1_F,1,F
72999,464812_5_0.jpg,1_T,1,T
60590,401425_0_0.jpg,0_T,0,T
89886,550547_0_0.jpg,0_T,0,T
1511,107212_3_1.jpg,1_F,1,F
65946,428785_1_0.jpg,1_T,1,T
54378,370763_0_0.jpg,0_T,0,T
64952,424105_0_0.jpg,0_T,0,T
27212,235545_2_0.jpg,1_T,1,T
39542,29813_0_1.jpg,1_F,1,F
45902,32918_0_1.jpg,1_F,1,F
79264,495692_0_0.jpg,0_T,0,T
71247,456521_0_0.jpg,1_T,1,T
40503,302728_0_0.jpg,0_T,0,T
11213,154_0_0.jpg,0_T,0,T
96135,581563_0_0.jpg,0_T,0,T
73735,468548_0_0.jpg,0_T,0,T
88228,542138_0_0.jpg,0_T,0,T
4845,123967_3_0.jpg,0_T,0,T
32558,262937_0_0.jpg,0_T,0,T
100807,80771_3_0.jpg,1_T,1,T
88650,544156_1_1.jpg,1_F,1,F
82819,5142_3_0.jpg,0_T,0,T
93868,570111_0_0.jpg,0_T,0,T
77867,488676_1_1.jpg,1_F,1,F
67059,434693_0_0.jpg,0_T,0,T
18622,193318_0_2.jpg,1_F,1,F
39802,299212_1_0.jpg,0_T,0,T
82039,510275_1_0.jpg,0_T,0,T
11914,15851_0_0.jpg,0_T,0,T
103231,93746_1_0.jpg,0_T,0,T
48308,340897_3_1.jpg,1_F,1,F
97539,65156_0_0.jpg,0_T,0,T
32250,26132_0_1.jpg,1_F,1,F
47583,336933_0_0.jpg,0_T,0,T
75439,476827_0_1.jpg,1_F,1,F
29826,248932_1_1.jpg,1_F,1,F
90513,553997_0_1.jpg,1_F,1,F
98249,68601_1_0.jpg,0_T,0,T
102968,92342_1_2.jpg,1_F,1,F
170,10094_1_0.jpg,1_T,1,T
73591,467887_3_0.jpg,0_T,0,T
40117,300868_4_0.jpg,1_T,1,T
34414,27241_0_2.jpg,1_F,1,F
99930,76680_1_0.jpg,0_T,0,T
97588,65353_0_0.jpg,0_T,0,T
66273,430551_2_0.jpg,0_T,0,T
91250,557896_0_0.jpg,0_T,0,T
66045,429448_0_0.jpg,1_T,1,T
17961,189670_0_0.jpg,0_T,0,T
27786,238200_4_0.jpg,0_T,0,T
15039,175205_0_0.jpg,0_T,0,T
75652,477750_0_0.jpg,0_T,0,T
54969,373574_0_0.jpg,0_T,0,T
102684,90994_0_0.jpg,0_T,0,T
38291,292351_2_0.jpg,1_T,1,T
19692,198429_0_0.jpg,0_T,0,T
28003,239382_0_0.jpg,0_T,0,T
55546,376684_0_0.jpg,0_T,0,T
61249,40485_0_0.jpg,0_T,0,T
50754,352877_0_0.jpg,1_T,1,T
65514,426705_0_2.jpg,1_F,1,F
95119,576629_3_0.jpg,1_T,1,T
100184,78016_0_1.jpg,1_F,1,F
4831,123921_0_0.jpg,0_T,0,T
17997,189919_3_1.jpg,1_F,1,F
7661,137378_0_0.jpg,0_T,0,T
3858,119169_1_2.jpg,1_F,1,F
10780,152782_2_0.jpg,0_T,0,T
64705,422744_1_0.jpg,0_T,0,T
42769,313709_0_0.jpg,0_T,0,T
15209,176060_2_0.jpg,0_T,0,T
31101,255582_0_0.jpg,0_T,0,T
75359,47639_1_0.jpg,0_T,0,T
46761,333241_0_0.jpg,0_T,0,T
53925,368460_1_0.jpg,1_T,1,T
76132,480088_1_2.jpg,1_F,1,F
104415,99522_1_0.jpg,1_T,1,T
47539,336593_2_0.jpg,0_T,0,T
41803,309285_0_1.jpg,1_F,1,F
91618,559482_0_0.jpg,0_T,0,T
26281,230582_0_0.jpg,0_T,0,T
100393,78985_2_0.jpg,0_T,0,T
3508,117327_0_0.jpg,0_T,0,T
12104,159667_1_0.jpg,0_T,0,T
8909,143458_0_1.jpg,1_F,1,F
44708,323728_0_0.jpg,0_T,0,T
92873,56521_1_0.jpg,0_T,0,T
72692,463429_0_0.jpg,1_T,1,T
104019,97800_1_0.jpg,0_T,0,T
94207,572121_0_0.jpg,0_T,0,T
93928,570477_0_2.jpg,1_F,1,F
84025,52037_4_2.jpg,1_F,1,F
104295,99004_1_1.jpg,1_F,1,F
2207,110894_2_2.jpg,1_F,1,F
78188,490320_5_1.jpg,1_F,1,F
258,101530_0_2.jpg,1_F,1,F
48724,343156_0_0.jpg,0_T,0,T
9738,147685_3_2.jpg,1_F,1,F
36877,285170_4_0.jpg,0_T,0,T
20719,203429_0_0.jpg,0_T,0,T
69364,447146_0_1.jpg,1_F,1,F
12381,160938_0_0.jpg,0_T,0,T
71791,458969_2_0.jpg,1_T,1,T
78345,491177_1_2.jpg,1_F,1,F
102771,91440_0_0.jpg,1_T,1,T
70711,454155_0_0.jpg,0_T,0,T
71621,458228_0_0.jpg,0_T,0,T
32787,264180_1_0.jpg,0_T,0,T
62796,413057_0_0.jpg,0_T,0,T
47488,336404_2_1.jpg,1_F,1,F
5802,128137_0_0.jpg,0_T,0,T
41669,308568_0_0.jpg,0_T,0,T
48585,342374_3_0.jpg,1_T,1,T
31263,256465_1_1.jpg,1_F,1,F
45511,327418_0_0.jpg,0_T,0,T
17912,189353_0_2.jpg,1_F,1,F
1840,108836_0_0.jpg,0_T,0,T
43274,316112_0_0.jpg,0_T,0,T
21310,206102_1_0.jpg,1_T,1,T
71949,459770_1_0.jpg,0_T,0,T
104146,98280_1_0.jpg,0_T,0,T
27066,23450_0_2.jpg,1_F,1,F
5401,126409_2_0.jpg,0_T,0,T
70136,451058_0_0.jpg,0_T,0,T
56145,379232_1_0.jpg,0_T,0,T
20650,203069_3_0.jpg,0_T,0,T
52698,36282_0_0.jpg,0_T,0,T
87211,536761_3_0.jpg,0_T,0,T
5690,127710_0_0.jpg,0_T,0,T
98128,67969_0_0.jpg,0_T,0,T
95155,576774_0_0.jpg,0_T,0,T
58230,389617_2_0.jpg,1_T,1,T
4008,119860_3_0.jpg,1_T,1,T
69588,448205_0_0.jpg,0_T,0,T
46825,333518_0_0.jpg,0_T,0,T
80441,502089_1_0.jpg,0_T,0,T
102603,9050_1_0.jpg,0_T,0,T
2923,114629_0_2.jpg,1_F,1,F
1894,109102_0_0.jpg,0_T,0,T
17351,186556_0_0.jpg,0_T,0,T
57764,387434_0_0.jpg,0_T,0,T
29665,247982_0_2.jpg,1_F,1,F
55261,375211_0_0.jpg,0_T,0,T
95028,576030_0_0.jpg,0_T,0,T
102304,88697_2_0.jpg,0_T,0,T
61094,403966_1_0.jpg,0_T,0,T
37795,289693_1_0.jpg,1_T,1,T
102089,87443_5_0.jpg,1_T,1,T
98144,68030_0_0.jpg,0_T,0,T
103363,9452_0_0.jpg,0_T,0,T
27659,237720_0_0.jpg,0_T,0,T
6897,133766_2_0.jpg,0_T,0,T
79387,496214_0_0.jpg,0_T,0,T
20437,201929_0_0.jpg,1_T,1,T
25813,228181_7_1.jpg,1_F,1,F
2440,11205_0_0.jpg,0_T,0,T
57969,388417_0_2.jpg,1_F,1,F
101368,83804_0_0.jpg,0_T,0,T
6234,130318_0_0.jpg,0_T,0,T
2006,109778_0_1.jpg,1_F,1,F
95575,578737_0_0.jpg,0_T,0,T
52723,363036_0_2.jpg,1_F,1,F
98869,71720_1_0.jpg,0_T,0,T
93483,568259_0_1.jpg,1_F,1,F
1262,106119_2_1.jpg,1_F,1,F
87941,540679_0_0.jpg,0_T,0,T
99093,72701_1_0.jpg,0_T,0,T
66822,433334_5_1.jpg,1_F,1,F
90745,554982_0_0.jpg,0_T,0,T
34114,270852_2_2.jpg,1_F,1,F
35025,275839_0_1.jpg,1_F,1,F
32349,261940_0_0.jpg,0_T,0,T
5774,12803_0_0.jpg,0_T,0,T
29113,245204_0_2.jpg,1_F,1,F
42886,314193_0_1.jpg,1_F,1,F
34820,274605_3_2.jpg,1_F,1,F
57295,385075_0_0.jpg,0_T,0,T
76035,479629_0_0.jpg,0_T,0,T
55280,375342_0_0.jpg,0_T,0,T
3551,117530_2_0.jpg,0_T,0,T
57171,384391_2_0.jpg,0_T,0,T
35184,276719_0_0.jpg,0_T,0,T
77227,485757_1_2.jpg,1_F,1,F
11809,157942_3_0.jpg,0_T,0,T
34728,274271_2_0.jpg,0_T,0,T
65953,428847_0_0.jpg,0_T,0,T
49579,347313_0_0.jpg,0_T,0,T
99649,75285_0_0.jpg,0_T,0,T
60057,398722_2_0.jpg,1_T,1,T
71932,459718_0_2.jpg,1_F,1,F
77377,486541_0_0.jpg,0_T,0,T
61089,403943_1_0.jpg,0_T,0,T
58163,389255_0_0.jpg,0_T,0,T
25797,228155_0_0.jpg,0_T,0,T
14501,172085_0_0.jpg,0_T,0,T
62598,412136_2_1.jpg,1_F,1,F
57891,388034_2_0.jpg,0_T,0,T
65574,42696_0_0.jpg,0_T,0,T
88649,544156_0_0.jpg,0_T,0,T
44309,321705_0_0.jpg,0_T,0,T
89075,546412_1_0.jpg,0_T,0,T
99378,73925_1_2.jpg,1_F,1,F
48359,341121_0_0.jpg,0_T,0,T
66872,433676_0_2.jpg,1_F,1,F
12170,159979_3_0.jpg,0_T,0,T
20302,201252_1_0.jpg,1_T,1,T
66267,430533_2_0.jpg,0_T,0,T
97323,6406_4_0.jpg,0_T,0,T
39118,296244_1_0.jpg,0_T,0,T
62673,412471_5_0.jpg,1_T,1,T
70254,451679_3_0.jpg,0_T,0,T
72043,460266_1_0.jpg,0_T,0,T
27365,236290_0_1.jpg,1_F,1,F
25391,226176_3_0.jpg,0_T,0,T
50452,351473_2_0.jpg,1_T,1,T
16039,180351_1_0.jpg,1_T,1,T
9380,145638_0_1.jpg,1_F,1,F
6989,134242_0_0.jpg,0_T,0,T
104504,99988_0_0.jpg,0_T,0,T
101872,86393_0_0.jpg,0_T,0,T
25009,224168_1_0.jpg,0_T,0,T
26564,232186_1_0.jpg,0_T,0,T
75398,47654_3_2.jpg,1_F,1,F
10638,152096_0_0.jpg,0_T,0,T
27641,237628_0_2.jpg,1_F,1,F
10250,150164_1_0.jpg,1_T,1,T
39460,297868_0_0.jpg,0_T,0,T
12382,160938_1_1.jpg,1_F,1,F
69805,449179_0_1.jpg,1_F,1,F
27546,237241_0_0.jpg,0_T,0,T
96605,60604_0_2.jpg,1_F,1,F
59364,395560_1_2.jpg,1_F,1,F
12839,163447_1_0.jpg,0_T,0,T
40171,301110_2_1.jpg,1_F,1,F
9073,144179_2_2.jpg,1_F,1,F
78556,492096_5_2.jpg,1_F,1,F
79182,495336_0_2.jpg,1_F,1,F
28515,242074_4_1.jpg,1_F,1,F
90372,553267_0_0.jpg,0_T,0,T
25307,225704_1_0.jpg,0_T,0,T
13889,168839_0_0.jpg,0_T,0,T
97568,6520_0_0.jpg,0_T,0,T
68874,444156_5_0.jpg,0_T,0,T
45958,329469_2_1.jpg,1_F,1,F
102964,92335_0_0.jpg,1_T,1,T
13491,1667_2_0.jpg,0_T,0,T
77072,48478_0_1.jpg,1_F,1,F
89108,546622_1_0.jpg,0_T,0,T
100649,80275_0_0.jpg,0_T,0,T
4225,121106_3_0.jpg,0_T,0,T
41841,30944_0_0.jpg,0_T,0,T
46957,334056_3_0.jpg,0_T,0,T
36086,281215_1_1.jpg,1_F,1,F
17163,185686_3_0.jpg,1_T,1,T
34243,271576_0_0.jpg,0_T,0,T
7315,135978_0_0.jpg,0_T,0,T
73932,469424_1_0.jpg,0_T,0,T
41618,308420_0_0.jpg,0_T,0,T
10825,152980_0_0.jpg,0_T,0,T
44209,321195_3_0.jpg,0_T,0,T
91919,560784_0_0.jpg,0_T,0,T
83374,517101_0_2.jpg,1_F,1,F
18065,190306_0_0.jpg,0_T,0,T
9832,148129_0_1.jpg,1_F,1,F
5296,125998_3_0.jpg,0_T,0,T
32044,260299_0_0.jpg,0_T,0,T
8266,140167_1_0.jpg,0_T,0,T
13208,16525_0_1.jpg,1_F,1,F
796,104114_2_0.jpg,0_T,0,T
76855,48376_2_0.jpg,0_T,0,T
103170,93506_0_0.jpg,0_T,0,T
82802,514213_4_2.jpg,1_F,1,F
71356,456942_0_0.jpg,0_T,0,T
15280,176359_0_2.jpg,1_F,1,F
96948,62344_0_0.jpg,0_T,0,T
100986,81721_0_1.jpg,1_F,1,F
97003,6253_3_0.jpg,1_T,1,T
89577,549168_1_0.jpg,0_T,0,T
1651,10787_0_0.jpg,0_T,0,T
98387,69308_3_0.jpg,0_T,0,T
87565,538682_2_0.jpg,0_T,0,T
97078,62766_4_0.jpg,1_T,1,T
16199,181098_2_2.jpg,1_F,1,F
48268,340636_0_1.jpg,1_F,1,F
76520,482187_3_0.jpg,0_T,0,T
92594,564015_1_0.jpg,0_T,0,T
7095,134754_3_0.jpg,0_T,0,T
68311,441287_1_0.jpg,0_T,0,T
97239,63777_1_0.jpg,0_T,0,T
8611,142127_2_0.jpg,0_T,0,T
15912,179814_0_0.jpg,0_T,0,T
69099,445477_0_1.jpg,1_F,1,F
289,101689_0_0.jpg,0_T,0,T
60849,402776_0_0.jpg,1_T,1,T
56903,383112_1_0.jpg,0_T,0,T
83117,51571_1_0.jpg,0_T,0,T
19590,197880_1_1.jpg,1_F,1,F
3512,117327_4_0.jpg,0_T,0,T
38838,294_0_2.jpg,1_F,1,F
15120,175615_1_0.jpg,1_T,1,T
103559,95383_0_0.jpg,0_T,0,T
49922,348865_1_0.jpg,0_T,0,T
51489,356662_1_0.jpg,0_T,0,T
55037,373898_1_0.jpg,0_T,0,T
49408,346540_0_0.jpg,0_T,0,T
99786,75910_7_0.jpg,0_T,0,T
92137,561622_0_0.jpg,0_T,0,T
24723,222688_2_0.jpg,0_T,0,T
71712,458629_0_0.jpg,0_T,0,T
26214,230240_1_1.jpg,1_F,1,F
7707,137609_2_0.jpg,1_T,1,T
72405,461902_1_0.jpg,0_T,0,T
89773,550055_0_0.jpg,0_T,0,T
103310,94194_1_0.jpg,0_T,0,T
13096,164710_0_0.jpg,0_T,0,T
50788,353223_1_0.jpg,0_T,0,T
60216,399542_0_0.jpg,0_T,0,T
2443,112065_1_1.jpg,1_F,1,F
68445,441850_0_1.jpg,1_F,1,F
18591,193015_1_0.jpg,0_T,0,T
58809,392394_3_0.jpg,0_T,0,T
63285,415613_0_1.jpg,1_F,1,F
45702,328298_1_0.jpg,0_T,0,T
11059,154220_1_0.jpg,1_T,1,T
56479,380928_1_2.jpg,1_F,1,F
80286,501271_0_0.jpg,1_T,1,T
95753,57969_0_0.jpg,0_T,0,T
62552,411821_3_0.jpg,0_T,0,T
19792,198826_2_1.jpg,1_F,1,F
98968,72235_2_2.jpg,1_F,1,F
97440,64611_1_0.jpg,0_T,0,T
6945,134068_1_1.jpg,1_F,1,F
31364,256814_2_2.jpg,1_F,1,F
66789,4331_3_0.jpg,0_T,0,T
10789,152815_0_0.jpg,0_T,0,T
76919,484103_2_0.jpg,0_T,0,T
99550,74704_0_1.jpg,1_F,1,F
89684,549581_0_0.jpg,0_T,0,T
83693,518646_0_0.jpg,0_T,0,T
32166,260888_0_2.jpg,1_F,1,F
16908,184786_0_0.jpg,0_T,0,T
58904,393064_0_0.jpg,0_T,0,T
67087,434877_0_0.jpg,0_T,0,T
18912,194800_4_0.jpg,1_T,1,T
54165,369685_0_0.jpg,0_T,0,T
48420,341457_2_0.jpg,0_T,0,T
62461,411343_3_0.jpg,0_T,0,T
5510,126856_1_0.jpg,0_T,0,T
104460,9975_0_0.jpg,0_T,0,T
34159,271214_0_0.jpg,0_T,0,T
103930,97450_3_2.jpg,1_F,1,F
47555,336708_1_2.jpg,1_F,1,F
65917,428580_0_0.jpg,0_T,0,T
74560,472452_1_0.jpg,1_T,1,T
50917,353813_2_0.jpg,0_T,0,T
960,104768_0_0.jpg,0_T,0,T
44357,321878_1_0.jpg,0_T,0,T
94096,571644_2_0.jpg,1_T,1,T
4413,122020_1_0.jpg,0_T,0,T
28210,240344_2_2.jpg,1_F,1,F
66721,432820_2_1.jpg,1_F,1,F
46453,331695_0_0.jpg,0_T,0,T
25401,226244_0_0.jpg,0_T,0,T
58654,39163_1_0.jpg,0_T,0,T
100345,78701_2_0.jpg,0_T,0,T
37753,289497_0_0.jpg,0_T,0,T
86473,533011_3_0.jpg,0_T,0,T
99564,74828_0_0.jpg,0_T,0,T
18798,194313_1_0.jpg,0_T,0,T
66736,432897_1_0.jpg,1_T,1,T
61218,404684_2_0.jpg,1_T,1,T
41540,307968_1_0.jpg,0_T,0,T
62587,412112_1_0.jpg,0_T,0,T
62835,413235_0_0.jpg,0_T,0,T
36165,281615_0_0.jpg,0_T,0,T
9758,147733_1_0.jpg,0_T,0,T
47300,335581_0_0.jpg,0_T,0,T
25118,22461_3_0.jpg,0_T,0,T
99589,74951_2_2.jpg,1_F,1,F
3400,116735_1_2.jpg,1_F,1,F
23238,215223_1_0.jpg,0_T,0,T
38366,292767_0_0.jpg,0_T,0,T
6409,131279_2_1.jpg,1_F,1,F
29873,249276_3_2.jpg,1_F,1,F
45746,328462_5_0.jpg,0_T,0,T
89096,54655_0_0.jpg,0_T,0,T
17422,18699_2_1.jpg,1_F,1,F
85977,530599_1_0.jpg,0_T,0,T
52150,360082_0_2.jpg,1_F,1,F
19414,19719_0_0.jpg,0_T,0,T
92173,561763_2_2.jpg,1_F,1,F
47216,335148_1_0.jpg,0_T,0,T
95005,575929_3_0.jpg,1_T,1,T
59646,396793_1_0.jpg,1_T,1,T
27554,237308_0_0.jpg,0_T,0,T
61925,408345_0_1.jpg,1_F,1,F
97010,62543_0_0.jpg,0_T,0,T
80129,500432_1_0.jpg,0_T,0,T
83770,519055_0_0.jpg,0_T,0,T
36120,281424_0_0.jpg,0_T,0,T
15701,178682_0_1.jpg,1_F,1,F
87896,540436_2_0.jpg,0_T,0,T
99077,72615_0_1.jpg,1_F,1,F
31609,258026_0_0.jpg,0_T,0,T
12483,161546_0_2.jpg,1_F,1,F
15734,178818_3_0.jpg,0_T,0,T
85663,528875_0_0.jpg,0_T,0,T
51743,357976_0_0.jpg,0_T,0,T
16367,181990_0_0.jpg,0_T,0,T
67091,434891_0_0.jpg,0_T,0,T
52075,359715_0_0.jpg,0_T,0,T
66302,430702_4_2.jpg,1_F,1,F
9916,148583_0_0.jpg,0_T,0,T
6277,130598_0_0.jpg,0_T,0,T
5215,125672_3_1.jpg,1_F,1,F
49117,345118_0_0.jpg,0_T,0,T
51490,356662_2_0.jpg,0_T,0,T
59405,395761_0_0.jpg,0_T,0,T
60639,401759_1_0.jpg,1_T,1,T
48125,340065_1_0.jpg,0_T,0,T
49885,348668_0_0.jpg,0_T,0,T
103918,97411_4_0.jpg,0_T,0,T
68819,443916_1_0.jpg,0_T,0,T
102203,88045_0_0.jpg,0_T,0,T
40209,301236_1_0.jpg,0_T,0,T
87547,538574_2_0.jpg,0_T,0,T
61221,404739_0_0.jpg,0_T,0,T
87556,538643_0_1.jpg,1_F,1,F
78686,492698_0_0.jpg,0_T,0,T
62098,409403_1_1.jpg,1_F,1,F
12951,164044_0_0.jpg,0_T,0,T
53524,366264_1_0.jpg,0_T,0,T
56496,380989_0_0.jpg,0_T,0,T
79754,4980_1_0.jpg,0_T,0,T
25938,228861_0_0.jpg,0_T,0,T
7991,13909_0_0.jpg,0_T,0,T
102613,90569_3_0.jpg,0_T,0,T
34484,272846_0_0.jpg,0_T,0,T
4929,124367_1_0.jpg,0_T,0,T
33791,269187_1_1.jpg,1_F,1,F
94273,572341_0_0.jpg,0_T,0,T
94973,575743_0_0.jpg,0_T,0,T
64960,424137_2_2.jpg,1_F,1,F
39760,299026_2_0.jpg,0_T,0,T
36392,282835_0_2.jpg,1_F,1,F
4712,123306_1_2.jpg,1_F,1,F
55067,374114_0_0.jpg,0_T,0,T
54360,37063_2_0.jpg,0_T,0,T
68749,443547_0_2.jpg,1_F,1,F
35735,279415_0_1.jpg,1_F,1,F
84163,521008_0_2.jpg,1_F,1,F
72858,464238_1_0.jpg,0_T,0,T
68858,444060_1_0.jpg,0_T,0,T
90108,551849_0_1.jpg,1_F,1,F
70306,451953_1_0.jpg,0_T,0,T
13232,165436_0_0.jpg,0_T,0,T
8743,142767_2_1.jpg,1_F,1,F
72608,463013_0_0.jpg,1_T,1,T
44363,321903_0_0.jpg,0_T,0,T
41033,305437_0_1.jpg,1_F,1,F
3510,117327_2_0.jpg,0_T,0,T
17243,186108_1_0.jpg,0_T,0,T
102980,923_0_0.jpg,0_T,0,T
103478,95023_0_0.jpg,0_T,0,T
29160,245414_0_2.jpg,1_F,1,F
41899,309728_0_1.jpg,1_F,1,F
93690,569314_0_2.jpg,1_F,1,F
42836,313971_0_0.jpg,0_T,0,T
42536,312744_2_0.jpg,0_T,0,T
96256,5860_0_0.jpg,0_T,0,T
5038,124861_1_0.jpg,0_T,0,T
44897,324643_0_2.jpg,1_F,1,F
64013,419296_0_1.jpg,1_F,1,F
39191,296631_3_2.jpg,1_F,1,F
64253,420316_1_1.jpg,1_F,1,F
36905,285296_0_0.jpg,1_T,1,T
88577,543869_0_0.jpg,0_T,0,T
33966,270111_0_1.jpg,1_F,1,F
24819,223241_0_2.jpg,1_F,1,F
91982,561062_2_0.jpg,0_T,0,T
17761,188440_0_0.jpg,0_T,0,T
72429,462037_0_0.jpg,0_T,0,T
64800,423267_1_1.jpg,1_F,1,F
41809,309285_6_0.jpg,1_T,1,T
45157,325873_2_0.jpg,0_T,0,T
67002,434409_0_2.jpg,1_F,1,F
94996,575901_0_1.jpg,1_F,1,F
93438,567972_0_1.jpg,1_F,1,F
4806,123800_0_0.jpg,0_T,0,T
81253,505963_2_2.jpg,1_F,1,F
27882,238685_2_0.jpg,0_T,0,T
47061,334523_1_0.jpg,1_T,1,T
42740,313599_3_0.jpg,0_T,0,T
48146,340128_1_0.jpg,0_T,0,T
52895,363719_0_0.jpg,0_T,0,T
51624,357383_2_2.jpg,1_F,1,F
4465,122250_1_0.jpg,0_T,0,T
38566,293524_4_0.jpg,1_T,1,T
78346,49118_0_0.jpg,0_T,0,T
84532,522922_0_0.jpg,0_T,0,T
104167,98395_0_0.jpg,0_T,0,T
61665,406909_0_2.jpg,1_F,1,F
93542,568611_0_0.jpg,0_T,0,T
99706,75603_1_2.jpg,1_F,1,F
68461,442019_1_2.jpg,1_F,1,F
43206,315873_2_0.jpg,0_T,0,T
15203,176007_2_0.jpg,0_T,0,T
9521,146700_1_0.jpg,0_T,0,T
25802,22816_0_1.jpg,1_F,1,F
53941,368541_0_0.jpg,0_T,0,T
82345,511843_0_2.jpg,1_F,1,F
101780,8599_1_2.jpg,1_F,1,F
